board;channel;timetag;energy;energyshort;flags
0;1;12289626;0.143017;0;4000
0;7;12290959;0.281225;0;4000
0;5;12290987;0.0866038;0;4000
0;6;12291269;0.662;0;4000
0;1;12291360;0.0781008;0;4000
0;3;12291696;0.0342111;0;4000
0;2;12291761;0.176607;0;4000
0;2;12291796;0.111108;0;4000
0;7;12292150;0.222374;0;4000
0;2;12292199;0.662;0;4000
0;7;12292366;0.175765;0;4000
0;0;12292624;0.662;0;4000
0;1;12292656;0.368296;0;4000
0;6;12292870;0.662;0;4000
0;7;12293034;0.662;0;4000
0;6;12293302;0.4117;0;4000
0;2;12293330;0.662;0;4000
0;0;12293495;0.662;0;4000
0;1;12293966;0.662;0;4000
0;4;12294368;0.455654;0;4000
0;3;12294513;0.409194;0;4000
0;7;12294580;0.662;0;4000
0;5;12294754;0.662;0;4000
0;2;12295032;0.368945;0;4000
0;0;12295773;0.0238715;0;4000
0;2;12295907;0.470784;0;4000
0;7;12297242;0.662;0;4000
0;1;12297317;0.662;0;4000
0;0;12297496;0.0888285;0;4000
0;1;12297739;0.148202;0;4000
0;4;12298458;0.216761;0;4000
0;6;12298458;0.362517;0;4000
0;7;12299181;0.662;0;4000
0;0;12299423;0.37007;0;4000
0;1;12299579;0.143803;0;4000
0;3;12299662;0.418234;0;4000
0;3;12299838;0.43833;0;4000
0;1;12300184;0.662;0;4000
0;4;12300345;0.662;0;4000
0;3;12300652;0.489577;0;4000
0;5;12300660;0.662;0;4000
0;1;12300667;0.662;0;4000
0;6;12300712;0.372692;0;4000
0;5;12300800;0.0220332;0;4000
0;5;12300838;0.662;0;4000
0;6;12301183;0.662;0;4000
0;2;12301701;0.662;0;4000
0;0;12301791;0.384864;0;4000
0;6;12301872;0.662;0;4000
0;2;12301938;0.353689;0;4000
0;0;12302221;0.537521;0;4000
0;6;12302497;0.662;0;4000
0;4;12302555;0.194215;0;4000
0;7;12302555;0.467785;0;4000
0;5;12302632;0.521672;0;4000
0;0;12302688;0.438914;0;4000
0;5;12302885;0.382872;0;4000
0;6;12302885;0.279128;0;4000
0;4;12302970;0.662;0;4000
0;5;12302989;0.662;0;4000
0;3;12303199;0.662;0;4000
0;6;12303315;0.662;0;4000
0;5;12303709;0.4743;0;4000
0;4;12304846;0.662;0;4000
0;0;12305411;0.662;0;4000
0;3;12305481;0.662;0;4000
0;3;12305686;0.455832;0;4000
0;3;12305708;0.223934;0;4000
0;6;12305850;0.211181;0;4000
0;7;12306933;0.662;0;4000
0;2;12306974;0.662;0;4000
0;7;12307042;0.121533;0;4000
0;1;12307912;0.200237;0;4000
0;0;12308162;0.662;0;4000
0;3;12308887;0.471209;0;4000
0;1;12310021;0.438162;0;4000
0;7;12310151;0.662;0;4000
0;6;12310198;0.662;0;4000
0;2;12310225;0.452624;0;4000
0;5;12310431;0.207896;0;4000
0;2;12310647;0.037736;0;4000
0;4;12311019;0.662;0;4000
0;1;12311057;0.132728;0;4000
0;6;12311202;0.10301;0;4000
0;2;12312125;0.112392;0;4000
0;0;12312604;0.662;0;4000
0;4;12312736;0.320031;0;4000
0;7;12312736;0.341969;0;4000
0;6;12312869;0.662;0;4000
0;6;12312915;0.662;0;4000
0;4;12312916;0.18921;0;4000
0;0;12313136;0.662;0;4000
0;6;12313251;0.662;0;4000
0;6;12313285;0.662;0;4000
0;6;12313468;0.662;0;4000
0;6;12313585;0.662;0;4000
0;1;12313639;0.662;0;4000
0;2;12313940;0.662;0;4000
0;1;12314323;0.662;0;4000
0;0;12314786;0.107898;0;4000
0;7;12314850;0.662;0;4000
0;4;12315008;0.00443125;0;4000
0;6;12315436;0.662;0;4000
0;4;12315770;0.325294;0;4000
0;7;12315770;0.336706;0;4000
0;3;12317367;0.019706;0;4000
0;3;12317608;0.248527;0;4000
0;0;12318383;0.326782;0;4000
0;3;12319919;0.662;0;4000
0;7;12320513;0.361594;0;4000
0;0;12320582;0.287545;0;4000
0;5;12320790;0.662;0;4000
0;7;12321207;0.216117;0;4000
0;5;12321289;0.662;0;4000
0;0;12321341;0.662;0;4000
0;0;12321416;0.662;0;4000
0;7;12321687;0.662;0;4000
0;3;12321917;0.662;0;4000
0;6;12322012;0.662;0;4000
0;1;12322054;0.386771;0;4000
0;4;12322359;0.662;0;4000
0;0;12322517;0.352301;0;4000
0;3;12323273;0.0540385;0;4000
0;0;12323976;0.0119812;0;4000
0;3;12324547;0.662;0;4000
0;3;12324956;0.464075;0;4000
0;1;12324975;0.662;0;4000
0;5;12325286;0.662;0;4000
0;2;12325597;0.662;0;4000
0;3;12326765;0.512263;0;4000
0;5;12326830;0.662;0;4000
0;7;12326936;0.662;0;4000
0;7;12327389;0.662;0;4000
0;5;12327428;0.142522;0;4000
0;3;12327843;0.662;0;4000
0;1;12328661;0.662;0;4000
0;6;12328740;0.662;0;4000
0;3;12328863;0.0460308;0;4000
0;6;12329084;0.662;0;4000
0;2;12329146;0.169651;0;4000
0;6;12329186;0.662;0;4000
0;1;12329757;0.165182;0;4000
0;0;12329871;0.0219558;0;4000
0;4;12330401;0.662;0;4000
0;6;12330827;0.662;0;4000
0;6;12331564;0.130675;0;4000
0;4;12332009;0.662;0;4000
0;1;12332576;0.0420759;0;4000
0;7;12333029;0.662;0;4000
0;4;12333617;0.662;0;4000
0;0;12333742;0.315768;0;4000
0;2;12335348;0.325422;0;4000
0;4;12335372;0.662;0;4000
0;0;12335826;0.662;0;4000
0;2;12336017;0.458969;0;4000
0;2;12336115;0.0789207;0;4000
0;7;12336354;0.662;0;4000
0;1;12336666;0.39437;0;4000
0;5;12336766;0.662;0;4000
0;5;12336795;0.662;0;4000
0;2;12336942;0.241053;0;4000
0;5;12337125;0.258712;0;4000
0;0;12337295;0.316043;0;4000
0;1;12337361;0.388309;0;4000
0;4;12337400;0.662;0;4000
0;7;12338158;0.394238;0;4000
0;7;12338819;0.662;0;4000
0;6;12339087;0.662;0;4000
0;7;12339177;0.662;0;4000
0;2;12339285;0.662;0;4000
0;6;12340135;0.319919;0;4000
0;2;12340160;0.662;0;4000
0;5;12340514;0.662;0;4000
0;3;12340544;0.336066;0;4000
0;3;12340602;0.662;0;4000
0;4;12340674;0.662;0;4000
0;0;12340994;0.478405;0;4000
0;6;12341112;0.662;0;4000
0;6;12341452;0.467903;0;4000
0;0;12341497;0.662;0;4000
0;7;12341656;0.103214;0;4000
0;3;12341872;0.662;0;4000
0;6;12341993;0.0802073;0;4000
0;6;12343124;0.662;0;4000
0;7;12343403;0.662;0;4000
0;5;12344332;0.319647;0;4000
0;3;12344395;0.016566;0;4000
0;6;12344509;0.195642;0;4000
0;4;12345103;0.109065;0;4000
0;7;12345252;0.662;0;4000
0;6;12345273;0.662;0;4000
0;0;12345314;0.365135;0;4000
0;4;12345815;0.662;0;4000
0;3;12346046;0.168981;0;4000
0;2;12346997;0.201707;0;4000
0;0;12347269;0.41822;0;4000
0;2;12347427;0.662;0;4000
0;7;12348083;0.662;0;4000
0;0;12348723;0.38777;0;4000
0;1;12349327;0.361897;0;4000
0;4;12349357;0.51787;0;4000
0;5;12349357;0.14413;0;4000
0;2;12349430;0.380198;0;4000
0;5;12350554;0.200228;0;4000
0;5;12350683;0.662;0;4000
0;3;12351539;0.191363;0;4000
0;1;12351758;0.662;0;4000
0;3;12351778;0.373584;0;4000
0;4;12351991;0.662;0;4000
0;3;12352024;0.662;0;4000
0;6;12352119;0.358997;0;4000
0;7;12352650;0.333605;0;4000
0;3;12352879;0.662;0;4000
0;1;12353025;0.662;0;4000
0;4;12353222;0.662;0;4000
0;2;12353502;0.662;0;4000
0;7;12353586;0.662;0;4000
0;6;12353982;0.20737;0;4000
0;3;12355099;0.111078;0;4000
0;4;12355228;0.662;0;4000
0;3;12355277;0.662;0;4000
0;7;12355950;0.662;0;4000
0;4;12355952;0.662;0;4000
0;5;12356161;0.237626;0;4000
0;0;12356992;0.0381145;0;4000
0;5;12357130;0.662;0;4000
0;2;12357347;0.16676;0;4000
0;0;12357505;0.0101671;0;4000
0;5;12357573;0.390687;0;4000
0;0;12357666;0.662;0;4000
0;5;12357789;0.662;0;4000
0;4;12358012;0.0978109;0;4000
0;6;12358012;0.12039;0;4000
0;1;12358598;0.019034;0;4000
0;1;12358740;0.130832;0;4000
0;3;12359121;0.122873;0;4000
0;3;12359367;0.662;0;4000
0;0;12360008;0.434839;0;4000
0;1;12360326;0.115915;0;4000
0;5;12361038;0.662;0;4000
0;1;12361224;0.388387;0;4000
0;3;12361305;0.246846;0;4000
0;2;12361432;0.390505;0;4000
0;0;12361636;0.468335;0;4000
0;3;12363295;0.662;0;4000
0;6;12363647;0.662;0;4000
0;2;12363682;0.320608;0;4000
0;4;12364030;0.662;0;4000
0;4;12364322;0.239998;0;4000
0;0;12364872;0.363164;0;4000
0;7;12365283;0.662;0;4000
0;7;12365324;0.662;0;4000
0;0;12365424;0.662;0;4000
0;3;12365788;0.39395;0;4000
0;3;12365806;0.662;0;4000
0;6;12366241;0.662;0;4000
0;0;12366834;0.451551;0;4000
0;4;12367636;0.662;0;4000
0;2;12368106;0.121807;0;4000
0;0;12368206;0.662;0;4000
0;0;12368211;0.241676;0;4000
0;7;12368955;0.662;0;4000
0;5;12369258;0.662;0;4000
0;1;12369646;0.662;0;4000
0;0;12370055;0.149133;0;4000
0;6;12370197;0.662;0;4000
0;3;12370396;0.429577;0;4000
0;2;12371014;0.0164354;0;4000
0;0;12371187;0.662;0;4000
0;2;12371509;0.422089;0;4000
0;4;12371669;0.662;0;4000
0;7;12371823;0.231131;0;4000
0;7;12371866;0.662;0;4000
0;4;12371998;0.342285;0;4000
0;2;12372041;0.46753;0;4000
0;6;12372190;0.662;0;4000
0;2;12372303;0.662;0;4000
0;1;12372753;0.231085;0;4000
0;1;12372766;0.662;0;4000
0;4;12372781;0.0743907;0;4000
0;5;12373257;0.384213;0;4000
0;7;12373361;0.662;0;4000
0;5;12373675;0.662;0;4000
0;4;12373737;0.403885;0;4000
0;4;12374659;0.425192;0;4000
0;4;12374891;0.662;0;4000
0;6;12375100;0.419459;0;4000
0;2;12375209;0.300627;0;4000
0;6;12375314;0.662;0;4000
0;0;12376066;0.330159;0;4000
0;0;12376235;0.357122;0;4000
0;0;12377987;0.662;0;4000
0;5;12378079;0.398275;0;4000
0;2;12378170;0.450173;0;4000
0;1;12378470;0.0354466;0;4000
0;6;12378518;0.662;0;4000
0;2;12379071;0.662;0;4000
0;2;12379317;0.480017;0;4000
0;7;12379441;0.431514;0;4000
0;2;12379795;0.662;0;4000
0;6;12379926;0.307567;0;4000
0;7;12379926;0.0128218;0;4000
0;3;12379947;0.662;0;4000
0;1;12380357;0.270432;0;4000
0;4;12380398;0.466506;0;4000
0;6;12380411;0.662;0;4000
0;7;12380699;0.308514;0;4000
0;1;12381746;0.253425;0;4000
0;4;12381786;0.662;0;4000
0;2;12381925;0.662;0;4000
0;7;12382388;0.662;0;4000
0;7;12382565;0.414925;0;4000
0;0;12383262;0.344483;0;4000
0;0;12383317;0.369862;0;4000
0;5;12383812;0.662;0;4000
0;4;12384172;0.261379;0;4000
0;7;12384238;0.662;0;4000
0;1;12384735;0.425012;0;4000
0;6;12384988;0.662;0;4000
0;0;12385266;0.273535;0;4000
0;2;12385565;0.439943;0;4000
0;2;12385675;0.0624822;0;4000
0;0;12385769;0.662;0;4000
0;1;12385882;0.155246;0;4000
0;2;12386062;0.251293;0;4000
0;0;12386315;0.662;0;4000
0;0;12386493;0.662;0;4000
0;6;12386803;0.297724;0;4000
0;6;12387038;0.272211;0;4000
0;1;12387309;0.316532;0;4000
0;4;12387374;0.662;0;4000
0;4;12387868;0.662;0;4000
0;3;12387884;0.620205;0;4000
0;2;12388131;0.293976;0;4000
0;4;12388559;0.117799;0;4000
0;6;12388629;0.214822;0;4000
0;3;12389065;0.662;0;4000
0;5;12389201;0.0824363;0;4000
0;3;12389513;0.662;0;4000
0;4;12389572;0.382552;0;4000
0;0;12389596;0.168497;0;4000
0;6;12390161;0.662;0;4000
0;2;12390175;0.359142;0;4000
0;2;12390524;0.0697168;0;4000
0;2;12390525;0.229812;0;4000
0;5;12390688;0.23105;0;4000
0;4;12390695;0.662;0;4000
0;4;12390774;0.662;0;4000
0;1;12391056;0.662;0;4000
0;6;12391074;0.0515326;0;4000
0;1;12393300;0.39056;0;4000
0;4;12393545;0.342416;0;4000
0;1;12393855;0.259151;0;4000
0;0;12393859;0.0960806;0;4000
0;0;12394148;0.244504;0;4000
0;4;12394152;0.456557;0;4000
0;4;12394161;0.662;0;4000
0;0;12394768;0.42074;0;4000
0;6;12394990;0.0415849;0;4000
0;1;12395810;0.442718;0;4000
0;5;12395869;0.662;0;4000
0;7;12396050;0.543399;0;4000
0;0;12396180;0.662;0;4000
0;5;12396424;0.662;0;4000
0;3;12397184;0.662;0;4000
0;2;12397278;0.314478;0;4000
0;1;12397307;0.323657;0;4000
0;4;12397385;0.662;0;4000
0;2;12397460;0.438652;0;4000
0;6;12397823;0.662;0;4000
0;1;12398115;0.171907;0;4000
0;1;12398322;0.439305;0;4000
0;6;12399006;0.662;0;4000
0;6;12400229;0.662;0;4000
0;1;12400780;0.662;0;4000
0;0;12400792;0.0342166;0;4000
0;3;12400807;0.397909;0;4000
0;2;12400909;0.0897582;0;4000
0;3;12401047;0.465889;0;4000
0;7;12401082;0.662;0;4000
0;5;12401107;0.329681;0;4000
0;6;12401107;0.332319;0;4000
0;2;12401807;0.125355;0;4000
0;0;12401862;0.132688;0;4000
0;5;12402149;0.289464;0;4000
0;7;12402149;0.372536;0;4000
0;2;12402220;0.662;0;4000
0;1;12402642;0.662;0;4000
0;6;12402727;0.330069;0;4000
0;4;12402910;0.662;0;4000
0;1;12403428;0.662;0;4000
0;7;12403600;0.662;0;4000
0;5;12403878;0.122325;0;4000
0;4;12404005;0.274698;0;4000
0;6;12404830;0.404736;0;4000
0;1;12405028;0.203007;0;4000
0;5;12405380;0.0696488;0;4000
0;4;12405442;0.113577;0;4000
0;6;12405689;0.662;0;4000
0;5;12405696;0.457008;0;4000
0;2;12405880;0.303584;0;4000
0;2;12406661;0.229771;0;4000
0;2;12406952;0.0431037;0;4000
0;2;12407040;0.154851;0;4000
0;2;12407560;0.327675;0;4000
0;1;12407923;0.231855;0;4000
0;4;12408222;0.662;0;4000
0;1;12409017;0.0206978;0;4000
0;4;12409425;0.662;0;4000
0;0;12409594;0.45517;0;4000
0;3;12409594;0.20683;0;4000
0;3;12409688;0.662;0;4000
0;7;12410123;0.662;0;4000
0;0;12410357;0.662;0;4000
0;3;12410420;0.463615;0;4000
0;5;12410484;0.662;0;4000
0;0;12411256;0.451372;0;4000
0;7;12411320;0.360535;0;4000
0;2;12411515;0.662;0;4000
0;2;12411610;0.164797;0;4000
0;2;12411827;0.3012;0;4000
0;4;12412045;0.662;0;4000
0;3;12412616;0.130306;0;4000
0;6;12412691;0.662;0;4000
0;5;12413354;0.295972;0;4000
0;7;12413354;0.366028;0;4000
0;7;12413382;0.00930461;0;4000
0;3;12413472;0.0326494;0;4000
0;3;12414917;0.142181;0;4000
0;3;12415186;0.662;0;4000
0;2;12415226;0.466425;0;4000
0;3;12416142;0.237408;0;4000
0;4;12416444;0.662;0;4000
0;1;12416714;0.313579;0;4000
0;7;12417072;0.662;0;4000
0;3;12417135;0.662;0;4000
0;2;12417454;0.346041;0;4000
0;0;12417491;0.662;0;4000
0;5;12417583;0.190571;0;4000
0;4;12417584;0.662;0;4000
0;7;12418191;0.662;0;4000
0;4;12418460;0.662;0;4000
0;4;12418466;0.35023;0;4000
0;2;12418677;0.271902;0;4000
0;7;12418740;0.662;0;4000
0;7;12418801;0.266141;0;4000
0;2;12419693;0.662;0;4000
0;3;12419744;0.662;0;4000
0;0;12420234;0.337492;0;4000
0;6;12420342;0.393609;0;4000
0;7;12420342;0.233174;0;4000
0;2;12420785;0.354513;0;4000
0;7;12420809;0.348431;0;4000
0;3;12421014;0.662;0;4000
0;5;12421419;0.662;0;4000
0;5;12421729;0.662;0;4000
0;0;12421770;0.662;0;4000
0;7;12422508;0.308314;0;4000
0;2;12422736;0.258058;0;4000
0;6;12422981;0.399248;0;4000
0;7;12423154;0.0716294;0;4000
0;6;12423320;0.662;0;4000
0;1;12423355;0.354139;0;4000
0;1;12423384;0.463278;0;4000
0;2;12424505;0.153774;0;4000
0;5;12424675;0.0548644;0;4000
0;2;12424967;0.493955;0;4000
0;5;12425229;0.662;0;4000
0;0;12425434;0.662;0;4000
0;7;12425489;0.214109;0;4000
0;0;12426333;0.378524;0;4000
0;3;12426757;0.251698;0;4000
0;7;12426860;0.662;0;4000
0;1;12427046;0.662;0;4000
0;3;12427047;0.0320814;0;4000
0;6;12427136;0.0753091;0;4000
0;5;12427417;0.662;0;4000
0;2;12427588;0.116545;0;4000
0;7;12427735;0.299088;0;4000
0;4;12428119;0.447421;0;4000
0;1;12428375;0.374978;0;4000
0;0;12428465;0.337468;0;4000
0;1;12428481;0.440596;0;4000
0;6;12428641;0.662;0;4000
0;0;12428657;0.0244795;0;4000
0;5;12429545;0.187701;0;4000
0;3;12429558;0.662;0;4000
0;0;12429891;0.174332;0;4000
0;3;12430014;0.0179974;0;4000
0;3;12430057;0.085858;0;4000
0;2;12430289;0.103852;0;4000
0;3;12430547;0.451835;0;4000
0;6;12430806;0.147579;0;4000
0;2;12431144;0.662;0;4000
0;3;12431655;0.662;0;4000
0;4;12431927;0.131602;0;4000
0;7;12432374;0.224922;0;4000
0;3;12432461;0.159666;0;4000
0;1;12432635;0.420781;0;4000
0;5;12432647;0.314311;0;4000
0;6;12432792;0.386269;0;4000
0;4;12432879;0.095303;0;4000
0;7;12433276;0.662;0;4000
0;6;12433362;0.662;0;4000
0;4;12433634;0.352249;0;4000
0;6;12433749;0.662;0;4000
0;0;12434217;0.327216;0;4000
0;5;12434366;0.662;0;4000
0;3;12434540;0.476154;0;4000
0;5;12434894;0.492506;0;4000
0;0;12435817;0.25123;0;4000
0;1;12436070;0.662;0;4000
0;7;12436422;0.044383;0;4000
0;0;12436685;0.662;0;4000
0;1;12436850;0.107246;0;4000
0;4;12436907;0.257612;0;4000
0;1;12437140;0.662;0;4000
0;3;12437273;0.662;0;4000
0;0;12437318;0.461926;0;4000
0;0;12437387;0.116716;0;4000
0;2;12437623;0.31148;0;4000
0;5;12437778;0.662;0;4000
0;2;12437983;0.246799;0;4000
0;2;12438157;0.662;0;4000
0;7;12438453;0.662;0;4000
0;5;12438519;0.662;0;4000
0;2;12438600;0.662;0;4000
0;2;12438879;0.309248;0;4000
0;2;12439437;0.0468166;0;4000
0;2;12439768;0.662;0;4000
0;7;12439811;0.662;0;4000
0;0;12440003;0.187143;0;4000
0;3;12440066;0.662;0;4000
0;2;12440574;0.662;0;4000
0;1;12440914;0.31601;0;4000
0;4;12441594;0.510205;0;4000
0;6;12441668;0.662;0;4000
0;3;12441801;0.378009;0;4000
0;4;12442017;0.662;0;4000
0;7;12442428;0.662;0;4000
0;2;12443053;0.0261975;0;4000
0;3;12443221;0.662;0;4000
0;2;12443611;0.069043;0;4000
0;2;12443633;0.342659;0;4000
0;5;12444028;0.662;0;4000
0;2;12444170;0.662;0;4000
0;4;12444370;0.662;0;4000
0;6;12445108;0.662;0;4000
0;4;12445123;0.662;0;4000
0;0;12445641;0.662;0;4000
0;6;12445899;0.662;0;4000
0;5;12446069;0.233523;0;4000
0;4;12446192;0.380881;0;4000
0;6;12446300;0.662;0;4000
0;2;12446356;0.0164077;0;4000
0;6;12446869;0.662;0;4000
0;7;12447065;0.662;0;4000
0;1;12447433;0.356759;0;4000
0;1;12447635;0.662;0;4000
0;4;12447696;0.0894614;0;4000
0;0;12447919;0.662;0;4000
0;3;12448228;0.125378;0;4000
0;4;12449200;0.386367;0;4000
0;7;12449200;0.275633;0;4000
0;2;12449444;0.662;0;4000
0;7;12449500;0.0908723;0;4000
0;5;12450525;0.236103;0;4000
0;6;12450634;0.114366;0;4000
0;2;12450690;0.0140756;0;4000
0;0;12450730;0.342001;0;4000
0;6;12451287;0.662;0;4000
0;4;12451332;0.189549;0;4000
0;7;12451355;0.157488;0;4000
0;1;12452047;0.229874;0;4000
0;6;12452113;0.131225;0;4000
0;0;12452234;0.0437571;0;4000
0;6;12452317;0.0806103;0;4000
0;0;12452464;0.662;0;4000
0;0;12452897;0.1428;0;4000
0;4;12453281;0.662;0;4000
0;6;12454379;0.662;0;4000
0;6;12454414;0.662;0;4000
0;1;12454473;0.329311;0;4000
0;4;12454696;0.362954;0;4000
0;4;12454809;0.662;0;4000
0;5;12454912;0.0784364;0;4000
0;6;12454985;0.662;0;4000
0;3;12455555;0.336425;0;4000
0;3;12456366;0.662;0;4000
0;4;12456519;0.662;0;4000
0;7;12456541;0.662;0;4000
0;7;12456962;0.662;0;4000
0;3;12457112;0.415982;0;4000
0;6;12457429;0.662;0;4000
0;4;12458786;0.662;0;4000
0;3;12458804;0.352882;0;4000
0;2;12458846;0.662;0;4000
0;4;12459009;0.0543947;0;4000
0;2;12459110;0.662;0;4000
0;4;12459156;0.662;0;4000
0;0;12459395;0.510907;0;4000
0;7;12459920;0.275132;0;4000
0;5;12460121;0.149393;0;4000
0;7;12460121;0.0924904;0;4000
0;4;12460402;0.523962;0;4000
0;4;12460609;0.662;0;4000
0;6;12460709;0.662;0;4000
0;6;12460810;0.662;0;4000
0;5;12460880;0.525074;0;4000
0;6;12461972;0.257846;0;4000
0;5;12462051;0.119512;0;4000
0;2;12462173;0.662;0;4000
0;6;12462227;0.175941;0;4000
0;2;12462549;0.225351;0;4000
0;5;12462829;0.662;0;4000
0;6;12463420;0.662;0;4000
0;3;12463497;0.662;0;4000
0;0;12463865;0.104268;0;4000
0;5;12464160;0.17276;0;4000
0;5;12464843;0.351904;0;4000
0;6;12464843;0.310096;0;4000
0;0;12465008;0.446059;0;4000
0;4;12465829;0.110953;0;4000
0;6;12466351;0.662;0;4000
0;6;12466563;0.662;0;4000
0;0;12466579;0.0953707;0;4000
0;0;12466759;0.0914884;0;4000
0;3;12467048;0.310802;0;4000
0;2;12467076;0.109739;0;4000
0;3;12467134;0.371102;0;4000
0;2;12468903;0.362887;0;4000
0;7;12468958;0.662;0;4000
0;2;12469216;0.308885;0;4000
0;7;12469834;0.662;0;4000
0;3;12470212;0.328009;0;4000
0;2;12470742;0.662;0;4000
0;6;12470860;0.187499;0;4000
0;4;12471350;0.354083;0;4000
0;5;12471350;0.307917;0;4000
0;3;12471592;0.184908;0;4000
0;3;12471895;0.333102;0;4000
0;5;12472049;0.662;0;4000
0;3;12472064;0.250827;0;4000
0;0;12473315;0.662;0;4000
0;2;12473318;0.375611;0;4000
0;4;12473843;0.662;0;4000
0;5;12474016;0.244852;0;4000
0;2;12474235;0.412387;0;4000
0;6;12474360;0.662;0;4000
0;7;12474412;0.662;0;4000
0;7;12474501;0.662;0;4000
0;0;12474982;0.0073172;0;4000
0;2;12475321;0.662;0;4000
0;6;12475373;0.0460134;0;4000
0;0;12475374;0.105516;0;4000
0;2;12475973;0.662;0;4000
0;4;12475991;0.662;0;4000
0;7;12476357;0.662;0;4000
0;2;12476405;0.662;0;4000
0;2;12476472;0.662;0;4000
0;1;12477073;0.246021;0;4000
0;1;12477239;0.354635;0;4000
0;7;12477770;0.662;0;4000
0;3;12478254;0.269249;0;4000
0;0;12478470;0.259943;0;4000
0;4;12479052;0.662;0;4000
0;3;12479089;0.155176;0;4000
0;0;12479258;0.147664;0;4000
0;2;12479629;0.308196;0;4000
0;6;12479767;0.231238;0;4000
0;2;12479968;0.662;0;4000
0;5;12480438;0.662;0;4000
0;0;12480669;0.662;0;4000
0;6;12481141;0.662;0;4000
0;6;12481402;0.458815;0;4000
0;3;12481443;0.408131;0;4000
0;3;12481526;0.662;0;4000
0;5;12481656;0.662;0;4000
0;6;12481942;0.424632;0;4000
0;4;12482196;0.662;0;4000
0;0;12482343;0.315986;0;4000
0;5;12482463;0.662;0;4000
0;4;12482720;0.662;0;4000
0;6;12482755;0.662;0;4000
0;1;12482859;0.33214;0;4000
0;5;12482984;0.662;0;4000
0;2;12484525;0.459948;0;4000
0;0;12484580;0.662;0;4000
0;5;12484678;0.662;0;4000
0;6;12485098;0.662;0;4000
0;1;12485174;0.385279;0;4000
0;0;12485198;0.427534;0;4000
0;1;12485433;0.259956;0;4000
0;0;12485542;0.253398;0;4000
0;4;12486030;0.662;0;4000
0;4;12486192;0.425756;0;4000
0;4;12486312;0.398619;0;4000
0;4;12486325;0.662;0;4000
0;7;12486437;0.662;0;4000
0;0;12486717;0.662;0;4000
0;2;12487269;0.120466;0;4000
0;2;12487305;0.662;0;4000
0;0;12487410;0.104116;0;4000
0;2;12487924;0.396332;0;4000
0;2;12488538;0.425079;0;4000
0;0;12488588;0.508004;0;4000
0;3;12488607;0.420407;0;4000
0;5;12488689;0.436431;0;4000
0;2;12488806;0.0157092;0;4000
0;7;12488808;0.662;0;4000
0;2;12489608;0.400637;0;4000
0;1;12489775;0.43526;0;4000
0;5;12490100;0.662;0;4000
0;3;12491101;0.342743;0;4000
0;4;12491135;0.0182704;0;4000
0;6;12491390;0.662;0;4000
0;5;12491573;0.386453;0;4000
0;0;12491606;0.287998;0;4000
0;1;12491877;0.278287;0;4000
0;2;12491948;0.145426;0;4000
0;4;12492076;0.662;0;4000
0;0;12492455;0.00250475;0;4000
0;5;12492579;0.662;0;4000
0;1;12492907;0.662;0;4000
0;3;12493054;0.0871012;0;4000
0;0;12493153;0.250964;0;4000
0;1;12493825;0.476542;0;4000
0;7;12494606;0.275772;0;4000
0;7;12494867;0.281833;0;4000
0;5;12494941;0.662;0;4000
0;4;12495123;0.378916;0;4000
0;7;12495264;0.662;0;4000
0;1;12495565;0.419098;0;4000
0;2;12496033;0.0825047;0;4000
0;7;12496235;0.254533;0;4000
0;6;12496259;0.662;0;4000
0;2;12496422;0.036178;0;4000
0;2;12496926;0.662;0;4000
0;5;12497110;0.307078;0;4000
0;6;12497214;0.662;0;4000
0;4;12497258;0.662;0;4000
0;3;12497402;0.295814;0;4000
0;3;12497669;0.662;0;4000
0;4;12497670;0.662;0;4000
0;5;12497816;0.662;0;4000
0;2;12498201;0.662;0;4000
0;5;12498298;0.662;0;4000
0;3;12498330;0.662;0;4000
0;5;12498558;0.662;0;4000
0;6;12498891;0.662;0;4000
0;4;12499344;0.662;0;4000
0;0;12499596;0.103258;0;4000
0;0;12499630;0.297681;0;4000
0;6;12500111;0.0213868;0;4000
0;3;12500252;0.416929;0;4000
0;1;12500673;0.662;0;4000
0;3;12501097;0.28941;0;4000
0;7;12501121;0.662;0;4000
0;4;12501225;0.662;0;4000
0;1;12501536;0.662;0;4000
0;2;12502088;0.662;0;4000
0;5;12502547;0.349584;0;4000
0;3;12502960;0.0730942;0;4000
0;0;12503431;0.342075;0;4000
0;0;12503696;0.278197;0;4000
0;7;12503727;0.219147;0;4000
0;0;12504307;0.343489;0;4000
0;4;12504310;0.296504;0;4000
0;2;12504825;0.413734;0;4000
0;4;12504940;0.662;0;4000
0;6;12505319;0.662;0;4000
0;0;12505896;0.662;0;4000
0;3;12506682;0.662;0;4000
0;2;12506862;0.202566;0;4000
0;2;12507020;0.581509;0;4000
0;2;12507629;0.662;0;4000
0;1;12507746;0.331483;0;4000
0;7;12508417;0.662;0;4000
0;5;12508480;0.231868;0;4000
0;2;12508522;0.271524;0;4000
0;1;12509665;0.581862;0;4000
0;1;12509789;0.339134;0;4000
0;2;12509933;0.662;0;4000
0;7;12510135;0.276454;0;4000
0;1;12510327;0.226037;0;4000
0;2;12510383;0.343936;0;4000
0;0;12510817;0.662;0;4000
0;6;12511060;0.662;0;4000
0;6;12511477;0.662;0;4000
0;3;12511484;0.066083;0;4000
0;3;12512342;0.130282;0;4000
0;1;12512438;0.434634;0;4000
